timestamp,value,quality_flag
2019-04-14T07:00:00+00:00,0.0,0
2019-04-14T07:05:00+00:00,0.0,0
2019-04-14T07:10:00+00:00,0.0,0
2019-04-14T07:15:00+00:00,0.0,0
2019-04-14T07:20:00+00:00,0.0,0
2019-04-14T07:25:00+00:00,0.0,0
2019-04-14T07:30:00+00:00,0.0,0
2019-04-14T07:35:00+00:00,0.0,0
2019-04-14T07:40:00+00:00,0.0,0
2019-04-14T07:45:00+00:00,0.0,0
2019-04-14T07:50:00+00:00,0.0,0
2019-04-14T07:55:00+00:00,0.0,0
2019-04-14T08:00:00+00:00,0.0,0
2019-04-14T08:05:00+00:00,0.0,0
2019-04-14T08:10:00+00:00,0.0,0
2019-04-14T08:15:00+00:00,0.0,0
2019-04-14T08:20:00+00:00,0.0,0
2019-04-14T08:25:00+00:00,0.0,0
2019-04-14T08:30:00+00:00,0.0,0
2019-04-14T08:35:00+00:00,0.0,0
2019-04-14T08:40:00+00:00,0.0,0
2019-04-14T08:45:00+00:00,0.0,0
2019-04-14T08:50:00+00:00,0.0,0
2019-04-14T08:55:00+00:00,0.0,0
2019-04-14T09:00:00+00:00,0.0,0
2019-04-14T09:05:00+00:00,0.0,0
2019-04-14T09:10:00+00:00,0.0,0
2019-04-14T09:15:00+00:00,0.0,0
2019-04-14T09:20:00+00:00,0.0,0
2019-04-14T09:25:00+00:00,0.0,0
2019-04-14T09:30:00+00:00,0.0,0
2019-04-14T09:35:00+00:00,0.0,0
2019-04-14T09:40:00+00:00,0.0,0
2019-04-14T09:45:00+00:00,0.0,0
2019-04-14T09:50:00+00:00,0.0,0
2019-04-14T09:55:00+00:00,0.0,0
2019-04-14T10:00:00+00:00,0.0,0
2019-04-14T10:05:00+00:00,0.0,0
2019-04-14T10:10:00+00:00,0.0,0
2019-04-14T10:15:00+00:00,0.0,0
2019-04-14T10:20:00+00:00,0.0,0
2019-04-14T10:25:00+00:00,0.0,0
2019-04-14T10:30:00+00:00,0.0,0
2019-04-14T10:35:00+00:00,0.0,0
2019-04-14T10:40:00+00:00,0.0,0
2019-04-14T10:45:00+00:00,0.0,0
2019-04-14T10:50:00+00:00,0.0,0
2019-04-14T10:55:00+00:00,0.0,0
2019-04-14T11:00:00+00:00,0.0,0
2019-04-14T11:05:00+00:00,0.0,0
2019-04-14T11:10:00+00:00,0.0,0
2019-04-14T11:15:00+00:00,0.0,0
2019-04-14T11:20:00+00:00,0.0,0
2019-04-14T11:25:00+00:00,0.0,0
2019-04-14T11:30:00+00:00,0.0,0
2019-04-14T11:35:00+00:00,0.0,0
2019-04-14T11:40:00+00:00,0.0,0
2019-04-14T11:45:00+00:00,0.0,0
2019-04-14T11:50:00+00:00,0.0,0
2019-04-14T11:55:00+00:00,0.0,0
2019-04-14T12:00:00+00:00,0.0,0
2019-04-14T12:05:00+00:00,0.0,0
2019-04-14T12:10:00+00:00,0.0,0
2019-04-14T12:15:00+00:00,0.0,0
2019-04-14T12:20:00+00:00,0.0,0
2019-04-14T12:25:00+00:00,0.0,0
2019-04-14T12:30:00+00:00,0.0,0
2019-04-14T12:35:00+00:00,0.0,0
2019-04-14T12:40:00+00:00,0.0,0
2019-04-14T12:45:00+00:00,0.721366,0
2019-04-14T12:50:00+00:00,2.29636,0
2019-04-14T12:55:00+00:00,4.87526,0
2019-04-14T13:00:00+00:00,7.86897,0
2019-04-14T13:05:00+00:00,11.8485,0
2019-04-14T13:10:00+00:00,15.9723,0
2019-04-14T13:15:00+00:00,19.6993,0
2019-04-14T13:20:00+00:00,23.3783,0
2019-04-14T13:25:00+00:00,26.5884,0
2019-04-14T13:30:00+00:00,29.9126,0
2019-04-14T13:35:00+00:00,33.0205,0
2019-04-14T13:40:00+00:00,35.9481,0
2019-04-14T13:45:00+00:00,38.6352,0
2019-04-14T13:50:00+00:00,41.2321,0
2019-04-14T13:55:00+00:00,43.0235,0
2019-04-14T14:00:00+00:00,45.1996,0
2019-04-14T14:05:00+00:00,47.4358,0
2019-04-14T14:10:00+00:00,49.4259,0
2019-04-14T14:15:00+00:00,51.2533,0
2019-04-14T14:20:00+00:00,52.3532,0
2019-04-14T14:25:00+00:00,53.987,0
2019-04-14T14:30:00+00:00,55.9047,0
2019-04-14T14:35:00+00:00,56.9204,0
2019-04-14T14:40:00+00:00,58.4352,0
2019-04-14T14:45:00+00:00,59.5222,0
2019-04-14T14:50:00+00:00,61.1182,0
2019-04-14T14:55:00+00:00,63.1119,0
2019-04-14T15:00:00+00:00,65.6536,0
2019-04-14T15:05:00+00:00,68.8213,0
2019-04-14T15:10:00+00:00,73.5575,0
2019-04-14T15:15:00+00:00,76.7015,0
2019-04-14T15:20:00+00:00,74.3924,0
2019-04-14T15:25:00+00:00,71.765,0
2019-04-14T15:30:00+00:00,71.7655,0
2019-04-14T15:35:00+00:00,72.4807,0
2019-04-14T15:40:00+00:00,73.5562,0
2019-04-14T15:45:00+00:00,73.9312,0
2019-04-14T15:50:00+00:00,73.9335,0
2019-04-14T15:55:00+00:00,73.934,0
2019-04-14T16:00:00+00:00,74.0006,0
2019-04-14T16:05:00+00:00,74.6565,0
